AMD Athlon II X3 425e,45.0,45.0,169.0
AMD Athlon XP-M 2400+,130.0,45.0,101.0
Intel Xeon W3570,45.0,130.0,263.0
Intel Celeron E1400,65.0,65.0,77.0
Intel Xeon E5640,32.0,80.0,239.0
AMD A4-3310MX,32.0,35.0,228.0
AMD Ryzen 3 4300U,7.0,25.0,156.0
Intel Celeron D 346,90.0,73.0,109.0
AMD Sempron 3000+ EE SFF,90.0,35.0,103.0
AMD Athlon 64 LE-1640B,65.0,45.0,77.0
AMD Opteron 248,130.0,89.0,193.0
Intel Pentium B950,32.0,35.0,131.0
AMD Athlon II X4 615e,45.0,45.0,169.0
Intel Mobile Pentium 4 HT 2.80,130.0,68.0,131.0
Intel Core i7-640M,32.0,35.0,81.0
Intel Xeon X5677,32.0,130.0,239.0
Intel Core i3-4370,22.0,54.0,177.0
AMD Athlon XP 2200+,130.0,63.0,80.0
AMD A6-9500,28.0,65.0,246.0
AMD Athlon 64 FX-53,130.0,89.0,193.0
Intel Core i5-3317U,22.0,17.0,118.0
Intel Core i5-4590S,22.0,65.0,177.0
AMD Athlon 64 3800+,130.0,89.0,193.0
AMD Opteron 6272,32.0,115.0,316.0
Intel Core i7-5930K,22.0,140.0,356.0
AMD Turion 64 ML-28,90.0,32.0,125.0
Intel Core i3-4000M,22.0,37.0,118.0
Intel Pentium 4-M 2.60,130.0,35.0,131.0
Intel Celeron 430,65.0,35.0,77.0
Intel Core i5-3570S,22.0,65.0,133.0
AMD Opteron 240,130.0,82.0,193.0
Intel Core i7-2760QM,32.0,45.0,216.0
Intel Pentium Dual-Core E2200,65.0,65.0,77.0
Intel Atom E625C,45.0,3.0,26.0
Intel Celeron G1610T,22.0,35.0,94.0
Intel Core i5-4330M,22.0,37.0,118.0
Intel Celeron G1610,22.0,55.0,94.0
Intel Mobile Pentium 4 HT 3.06,130.0,70.0,131.0
AMD A6-5357M,32.0,35.0,246.0
Intel Xeon L5518,45.0,60.0,263.0
Intel Xeon E5645,32.0,80.0,239.0
AMD A6-9500E,28.0,35.0,246.0
Intel Core Duo ULV L2400,65.0,9.0,90.0
Intel Core Duo T2500,65.0,31.0,90.0
Intel Xeon E7-8890 v3,22.0,165.0,160.0
Intel Pentium 4 2.60,130.0,92.0,146.0
Intel Xeon E3-1285 v6,14.0,79.0,160.0
AMD Sempron 2400+,130.0,62.0,101.0
AMD Ryzen 7 1700,14.0,65.0,192.0
AMD Athlon 64 3000+,130.0,32.0,144.0
Intel Core i7-3960X,32.0,130.0,435.0
AMD Phenom II X6 1045T,45.0,95.0,346.0
AMD A8-4500M,32.0,35.0,246.0
Intel Xeon E5-2660 v2,22.0,95.0,160.0
Intel Pentium 4 HT 3.00,130.0,82.0,131.0
AMD Athlon 64 FX-60,90.0,110.0,199.0
AMD Ryzen 3 PRO 1200,14.0,65.0,192.0
AMD EPYC Embedded 3251,14.0,50.0,213.0
Intel Xeon 3.6,90.0,135.0,135.0
Intel Atom Z2760,32.0,3.0,65.0
Intel Pentium G3258,22.0,54.0,177.0
AMD A10-5745M,32.0,25.0,246.0
Intel Core i5-560M,32.0,35.0,81.0
Intel Pentium 4-M 2.20,130.0,35.0,131.0
Intel Core i5-430M,32.0,35.0,81.0
AMD Ryzen Threadripper 2920X,12.0,180.0,213.0
Intel Pentium 4 HT 540,90.0,84.0,109.0
Intel Core i7-8565U,14.0,28.0,123.0
Intel Atom CE4100,45.0,7.0,26.0
Intel Core i9-9900KS,14.0,127.0,180.0
Intel Core i7-980,32.0,130.0,239.0
AMD Ryzen 3 2300X,14.0,65.0,210.0
Intel Pentium G3250,22.0,54.0,177.0
Intel Atom Z500,45.0,1.0,26.0
Intel Celeron E3300,45.0,65.0,82.0
AMD Athlon 64 X2 4800+,90.0,89.0,220.0
AMD Athlon 64 3200+,90.0,67.0,156.0
AMD A10-7890K,28.0,95.0,246.0
AMD A10-5757M,32.0,35.0,246.0
AMD Sempron X2 2100,65.0,65.0,118.0
Intel Core i7-9850HL,14.0,25.0,149.0
Intel Core i7-860S,45.0,82.0,296.0
Intel Pentium 4 HT 3.40,130.0,89.0,131.0
Intel Celeron 2.60,130.0,73.0,146.0
AMD Athlon 64 3500+,90.0,62.0,183.0
Intel Pentium 4 HT 630,90.0,84.0,109.0
Intel Celeron 445,65.0,65.0,76.0
AMD Opteron 146 HE,130.0,55.0,193.0
Intel Core i3-4160,22.0,54.0,177.0
Intel Core i7-4790,22.0,84.0,177.0
Intel Core i5-3330,22.0,77.0,133.0
AMD Sempron 2500+,130.0,62.0,101.0
Intel Core Duo T2700,65.0,31.0,90.0
Intel Core Solo ULV U1400,65.0,5.0,90.0
AMD Athlon 64 3500+,130.0,89.0,144.0
AMD Ryzen 5 2400G,14.0,65.0,210.0
AMD Ryzen 3 3250U,12.0,15.0,210.0
AMD Athlon II X2 260u,45.0,25.0,117.0
Intel Xeon 2.8,130.0,89.0,217.0
Intel Pentium 4 HT 3.2E,90.0,115.0,109.0
AMD Athlon XP 2400+,130.0,65.0,80.0
Intel Core 2 Duo E6320,65.0,65.0,143.0
AMD Phenom II X2 550 BE,45.0,80.0,258.0
Intel Celeron G1850,22.0,54.0,177.0
Intel Pentium G622,32.0,65.0,131.0
AMD Athlon 64 FX-70,90.0,125.0,235.0
Intel Atom 230,45.0,4.0,96.0
AMD Ryzen 5 3600,7.0,65.0,74.0
Intel Pentium 4 HT 2.60,130.0,69.0,131.0
AMD Ryzen 5 3580U,12.0,15.0,210.0
Intel Core i7-4960HQ,22.0,47.0,264.0
AMD Mobile Athlon 64 3000+,130.0,35.0,193.0
Intel Pentium 4 1.5,180.0,58.0,217.0
AMD Ryzen Embedded V1202B,14.0,15.0,210.0
Intel Core i7-870S,45.0,82.0,296.0
Intel Xeon X5560,45.0,95.0,263.0
Intel Pentium 4 2.0,180.0,72.0,217.0
AMD Athlon 64 X2 4600+,90.0,89.0,220.0
Intel Core 2 Extreme X6800,65.0,75.0,143.0
Intel Celeron D 330,90.0,84.0,109.0
Intel Core M-5Y10,14.0,5.0,50.0
Intel Xeon 3.20,130.0,97.0,237.0
Intel Celeron 2950M,22.0,37.0,118.0
Intel Core M-5Y71,14.0,5.0,50.0
AMD Ryzen 3 2200G,14.0,65.0,210.0
AMD Phenom II X4 945 (95W),45.0,95.0,258.0
AMD EPYC 7F52,7.0,155.0,74.0
Intel Mobile Pentium 4 HT 518,90.0,88.0,112.0
AMD Athlon 64 2850e,65.0,22.0,77.0
AMD Athlon 64 X2 4800+,65.0,65.0,126.0
Intel Celeron G465,32.0,35.0,131.0
Intel Core i5-2405S,32.0,65.0,216.0
Intel Pentium III 1000S,130.0,30.0,80.0
Intel Pentium B960,32.0,35.0,131.0
AMD Opteron 240,130.0,82.0,193.0
AMD Athlon 64 X2 4200+ EE,90.0,65.0,220.0
AMD Phenom II X6 1075T,45.0,125.0,346.0
Intel Core 2 Quad Q6600 (95W),65.0,95.0,143.0
Intel Pentium Dual-Core T4300,45.0,35.0,107.0
Intel Celeron G1830,22.0,54.0,177.0
Intel Xeon 7130N,65.0,150.0,435.0
Intel Xeon Phi 3120A,22.0,300.0,350.0
Intel Core i3-4350,22.0,54.0,177.0
AMD A10-6700,32.0,65.0,246.0
Intel Core 2 Duo E7500,45.0,65.0,82.0
AMD A10-6700T,32.0,45.0,246.0
AMD Athlon XP 1800+,180.0,66.0,150.0
Intel Xeon E5-2440 v2,22.0,95.0,160.0
AMD A9-9410 SoC,28.0,25.0,124.0
Intel Core i3-4130T,22.0,35.0,177.0
Intel Core i5-4250U,22.0,15.0,118.0
AMD Athlon II X2 240,45.0,65.0,117.0
AMD Opteron 140,130.0,82.0,193.0
AMD A8-6500,32.0,65.0,246.0
Intel Pentium M 745,90.0,21.0,84.0
AMD Athlon 64 X2 4600+,90.0,89.0,156.0
AMD Opteron 4376 HE,32.0,65.0,315.0
Intel Xeon E5-2640 v2,22.0,95.0,160.0
AMD Ryzen 3 1200,14.0,65.0,192.0
AMD Phenom II X4 970 BE,45.0,125.0,346.0
Intel Xeon X5660,32.0,95.0,239.0
Intel Core i3-3217UE,22.0,17.0,118.0
AMD Sempron 2800+,90.0,62.0,84.0
AMD Phenom II X2 B53,45.0,80.0,258.0
AMD Athlon II X2 255,45.0,65.0,117.0
Intel Pentium 4 HT 551,90.0,115.0,109.0
Intel Core i7-3517UE,22.0,17.0,118.0
Intel Xeon E5502,45.0,80.0,263.0
Intel Celeron G555,32.0,65.0,131.0
AMD Athlon 64 3300+,130.0,89.0,144.0
Intel Mobile Pentium 4 2.66,130.0,66.0,131.0
AMD Opteron 6276,32.0,115.0,316.0
AMD Opteron 6278,32.0,115.0,316.0
Intel Xeon E5-1620 v2,22.0,130.0,160.0
AMD Phenom X4 9750 (95W),65.0,95.0,285.0
AMD Mobile Athlon 64 2700+,130.0,35.0,193.0
AMD Phenom X3 8600,65.0,95.0,285.0
AMD FX-4320,32.0,95.0,315.0
AMD Athlon 64 X2 5400+ BE,65.0,65.0,126.0
Intel Core i3-8109U,14.0,28.0,123.0
Intel Core i5-660,32.0,73.0,81.0
Intel Celeron D 350,90.0,84.0,109.0
Intel Celeron 2.10,130.0,73.0,146.0
Intel Core i5-2390T,32.0,35.0,131.0
AMD A6-5400B,32.0,65.0,246.0
Intel Core i7-4790K,22.0,88.0,177.0
Intel Pentium 4 519,90.0,84.0,109.0
Intel Pentium III 1000,130.0,30.0,80.0
AMD Ryzen 7 5800HS,7.0,35.0,156.0
AMD Ryzen Threadripper 3970X,7.0,280.0,74.0
Intel Pentium 4 HT 524,90.0,84.0,109.0
AMD Athlon X2 4450e,65.0,45.0,126.0
Intel Core 2 Extreme QX9650,45.0,130.0,107.0
Intel Atom D2700,32.0,10.0,66.0
AMD Ryzen 5 1600,14.0,65.0,192.0
AMD Athlon XP 1600+,180.0,63.0,150.0
AMD Ryzen Threadripper 3990X,7.0,280.0,74.0
Intel Xeon Phi 5120D,22.0,245.0,350.0
Intel Pentium D 950,65.0,130.0,140.0
AMD Athlon II X4 651,32.0,100.0,228.0
Intel Pentium 4 1.6,180.0,61.0,217.0
Intel Core i5-6600,14.0,65.0,177.0
Intel Xeon E7-4830 v3,22.0,115.0,160.0
AMD EPYC 7642,7.0,225.0,74.0
AMD Phenom II X4 940 BE,45.0,125.0,258.0
Intel Xeon E5-2407 v2,22.0,80.0,160.0
AMD Athlon 64 4000+,90.0,89.0,115.0
Intel Core i5-2467M,32.0,17.0,149.0
Intel Core 2 Extreme QX6800,65.0,130.0,143.0
Intel Core i9-9900,14.0,65.0,180.0
AMD Ryzen 7 3700X,7.0,65.0,74.0
Intel Core i7-5960X,22.0,140.0,356.0
Intel Celeron G540,32.0,65.0,131.0
Intel Pentium G4400,14.0,51.0,150.0
Intel Atom E625CT,45.0,3.0,26.0
Intel Pentium 4 HT 3.06,130.0,110.0,146.0
Intel Pentium III 1200,130.0,30.0,80.0
AMD Sempron 3100+,130.0,25.0,144.0
Intel Xeon X5670,32.0,95.0,239.0
AMD Ryzen Threadripper 1920,14.0,140.0,213.0
Intel Core i7-2760QM,32.0,45.0,216.0
Intel Core i7-920,45.0,130.0,263.0
Intel Celeron E3200,45.0,65.0,82.0
Intel Xeon MP 7041 Dual-Core,90.0,135.0,213.0
Intel Xeon E3-1225,32.0,95.0,216.0
Intel Core Solo T1300,65.0,27.0,90.0
Intel Core i5-3470T,22.0,35.0,6.0
Intel Pentium 4 HT 530,90.0,84.0,109.0
Intel Pentium 4 HT 650,90.0,84.0,109.0
Intel Xeon W3565,45.0,130.0,263.0
Intel Pentium E6300,45.0,65.0,82.0
AMD Athlon XP 1900+,130.0,53.0,80.0
AMD A4-1200,32.0,4.0,246.0
Intel Xeon 2.4,130.0,89.0,217.0
AMD Opteron 242,130.0,82.0,193.0
Intel Celeron D 335,90.0,84.0,109.0
Intel Xeon E3-1280 v2,22.0,69.0,160.0
Intel Core i7-2860QM,32.0,45.0,216.0
Intel Xeon E5-2687W v2,22.0,130.0,160.0
AMD Athlon 220GE,14.0,35.0,192.0
Intel Atom Z610,45.0,1.0,65.0
Intel Celeron 847,32.0,17.0,131.0
Intel Xeon X5680,32.0,130.0,239.0
Intel Celeron D 352,65.0,84.0,109.0
Intel Core M-5Y51,14.0,5.0,50.0
Intel Celeron 450,65.0,35.0,77.0
AMD Athlon XP 3000+,130.0,68.0,101.0
AMD Opteron 3320 EE,32.0,25.0,315.0
AMD C-30,40.0,9.0,75.0
AMD Ryzen 7 4800HS,7.0,35.0,156.0
AMD Turion 64 ML-44,90.0,35.0,125.0
Intel Celeron B710,32.0,35.0,131.0
Intel Core i7-4950HQ,22.0,47.0,264.0
Intel Pentium SU2700,45.0,10.0,107.0
Intel Pentium D 820,90.0,130.0,206.0
Intel Atom E640T,45.0,3.0,26.0
Intel Core i3-2312M,32.0,35.0,149.0
AMD Athlon XP 2000+,130.0,60.0,80.0
AMD Phenom II X2 560 BE,45.0,80.0,258.0
Intel Pentium P6000,32.0,35.0,81.0
Intel Atom 330,45.0,8.0,96.0
Intel Pentium 4 505,90.0,84.0,109.0
Intel Pentium 2020M,22.0,35.0,118.0
AMD FX-6300,32.0,95.0,315.0
AMD Athlon II X2 280,45.0,65.0,117.0
AMD Opteron 6366 HE,32.0,85.0,315.0
Intel Pentium III 1133,130.0,29.0,80.0
Intel Pentium D 920,65.0,130.0,140.0
Intel Pentium 4 HT EE 3.73,90.0,115.0,109.0
Intel Atom Z615,45.0,2.0,65.0
AMD Athlon 64 3200+,65.0,45.0,77.0
Intel Xeon E5530,45.0,80.0,263.0
Intel Core 2 Extreme QX9770,45.0,136.0,107.0
AMD Opteron 840 EE,130.0,30.0,193.0
Intel Atom E660T,45.0,3.0,26.0
AMD A8-3520M,32.0,35.0,228.0
Intel Core i5-8259U,14.0,28.0,123.0
Intel Core i7-620M,32.0,35.0,81.0
AMD Athlon 64 X2 5600+,65.0,65.0,126.0
AMD Sempron 2800+,130.0,62.0,101.0
Intel Core i5-3365M,22.0,35.0,160.0
AMD Phenom II X3 720 BE,45.0,95.0,258.0
AMD EPYC 7252,7.0,120.0,74.0
AMD Athlon X2 BE-2300,65.0,45.0,126.0
Intel Core i7-4771,22.0,84.0,177.0
Intel Pentium D 955 EE,65.0,130.0,140.0
Intel Core i7-4712HQ,22.0,37.0,264.0
AMD Sempron 3000+,130.0,62.0,144.0
Intel Xeon 3.0,90.0,135.0,169.0
Intel Core i5-2430M,32.0,35.0,149.0
AMD Athlon 64 X2 5400+,65.0,65.0,126.0
AMD A6-4400M,32.0,35.0,246.0
AMD Ryzen 7 PRO 2700U,14.0,15.0,246.0
AMD Athlon 64 X2 5000+ BE,65.0,65.0,126.0
AMD E1-2500,32.0,15.0,246.0
Intel Core i3-2330M,32.0,35.0,149.0
Intel Core 2 Duo E6850,65.0,75.0,143.0
AMD A8-3870K,32.0,100.0,228.0
AMD Sempron 2800+,130.0,62.0,80.0
AMD Ryzen 5 1600X,14.0,95.0,192.0
Intel Pentium 4 HT 515,90.0,84.0,109.0
Intel Aubrey Isle,45.0,300.0,684.0
AMD Athlon 64 2000+,65.0,8.0,77.0
Intel Core i5-580M,32.0,35.0,81.0
AMD Athlon 64 3200+,130.0,89.0,144.0
Intel Core i3-6320,14.0,51.0,150.0
Intel Core 2 Duo T7700,65.0,35.0,143.0
AMD A8-3820,32.0,65.0,228.0
Intel Core 2 Duo T7200,65.0,35.0,143.0
Intel Mobile Pentium 4 3.06,130.0,70.0,131.0
AMD Ryzen 7 4800H,7.0,54.0,156.0
AMD Ryzen 5 2500X,12.0,65.0,192.0
Intel Pentium 4 2.2,130.0,92.0,146.0
Intel Celeron E1500,65.0,65.0,77.0
Intel Pentium G620,32.0,65.0,131.0
AMD Phenom X4 9850B,65.0,95.0,285.0
Intel Pentium 4 2.0,180.0,72.0,217.0
AMD Athlon 64 X2 4400+,65.0,65.0,126.0
Intel Celeron E1600,65.0,65.0,77.0
AMD Phenom X3 8650,65.0,95.0,285.0
AMD Opteron 246,130.0,89.0,193.0
AMD Athlon II X4 645,45.0,95.0,169.0
AMD A10-5750M,32.0,35.0,246.0
Intel Core 2 Quad Q9100,45.0,45.0,107.0
Intel Xeon X5672,32.0,95.0,239.0
Intel Atom Z510P,45.0,2.0,26.0
AMD EPYC 7351P,14.0,170.0,213.0
Intel Core i7-3740QM,22.0,45.0,160.0
AMD Sempron 3300+,130.0,62.0,101.0
AMD Athlon XP 1500+,180.0,60.0,150.0
Intel Core i5-3610ME,22.0,35.0,118.0
Intel Celeron G1820T,22.0,54.0,177.0
Intel Xeon Phi 3120P,22.0,300.0,350.0
AMD Sempron X2 2300,65.0,65.0,118.0
Intel Xeon E3-1220,32.0,80.0,216.0
AMD A8-5500,32.0,65.0,246.0
AMD Phenom II X3 720,45.0,95.0,258.0
Intel Xeon W3520,45.0,130.0,263.0
Intel Core i7-4820K,22.0,130.0,257.0
Intel Core M-5Y10c,14.0,5.0,50.0
Intel Xeon E5503,45.0,80.0,263.0
AMD Ryzen Threadripper PRO 3975WX,7.0,280.0,74.0
AMD Ryzen Threadripper PRO 3945WX,7.0,280.0,74.0
AMD Athlon 64 X2 6400+ BE,90.0,125.0,230.0
Intel Core 2 Extreme QX6850,65.0,130.0,143.0
Intel Core 2 Duo E8200,45.0,65.0,107.0
AMD Opteron 844,130.0,82.0,193.0
AMD Athlon 64 LE-1600,90.0,45.0,230.0
AMD Athlon 64 3400+,130.0,89.0,144.0
Intel Core i5-760,45.0,95.0,296.0
AMD Ryzen 7 PRO 2700X,12.0,95.0,192.0
AMD A6-4455M,32.0,17.0,246.0
Intel Pentium 4 1.3,180.0,52.0,217.0
AMD Phenom X4 9950 BE (140W),65.0,140.0,285.0
AMD Athlon 64 X2 3800+,90.0,89.0,220.0
AMD Ryzen Embedded V1756B,14.0,45.0,210.0
AMD Turion 64 ML-32,90.0,35.0,125.0
Intel Xeon E5607,32.0,80.0,239.0
AMD Sempron 180,45.0,45.0,117.0
AMD Opteron 840,130.0,85.0,193.0
AMD Athlon II X2 215,45.0,65.0,117.0
Intel Core 2 Duo E4500,65.0,65.0,111.0
AMD EPYC 7401,14.0,170.0,213.0
AMD Athlon 64 3200+,90.0,59.0,84.0
Intel Pentium 4 1.5,180.0,58.0,217.0
Intel Xeon L5530,45.0,60.0,263.0
Intel Core 2 Extreme X7900,65.0,44.0,143.0
AMD Phenom X3 8750,65.0,95.0,285.0
Intel Pentium 3550M,22.0,37.0,118.0
AMD A4-5050,32.0,15.0,246.0
AMD Athlon 64 X2 5200+ EE,90.0,65.0,220.0
AMD Athlon 240GE,14.0,35.0,192.0
Intel Core i5-2320,32.0,95.0,216.0
Intel Celeron 2.20,130.0,73.0,146.0
AMD Athlon 64 4000+,130.0,89.0,193.0
AMD Athlon X2 BE-2350,65.0,45.0,126.0
AMD Athlon II X4 620e,45.0,45.0,169.0
Intel Atom Z530P,45.0,2.0,26.0
Intel Pentium G4520,14.0,51.0,150.0
AMD Athlon 64 2650e,65.0,15.0,77.0
AMD Phenom II X3 B77,45.0,95.0,258.0
Intel Core i3-2350M,32.0,35.0,149.0
AMD Sempron 3000+,90.0,62.0,84.0
AMD A6-5400K,32.0,65.0,246.0
Intel Mobile Pentium 4 HT 3.20,130.0,76.0,131.0
AMD Athlon 1000,180.0,54.0,120.0
Intel Core i3-4370,22.0,54.0,177.0
AMD Sempron 3300+,90.0,62.0,84.0
Intel Atom Z600,45.0,1.0,65.0
AMD Athlon 64 X2 5000+,65.0,65.0,126.0
AMD Sempron 3600+,90.0,62.0,103.0
AMD Athlon 64 3800+,90.0,62.0,230.0
Intel Xeon E5540,45.0,80.0,263.0
Intel Xeon 3.4,90.0,135.0,169.0
AMD Athlon II X3 460,45.0,95.0,169.0
Intel Atom Z520PT,45.0,2.0,26.0
Intel Pentium 4 2.26,130.0,110.0,146.0
Intel Celeron G530T,32.0,35.0,131.0
AMD Phenom II X6 1065T,45.0,125.0,346.0
Intel Core i7-3840QM,22.0,45.0,160.0
AMD Phenom II X2 550,45.0,80.0,258.0
Intel Xeon X5550,45.0,95.0,263.0
Intel Core i7-930,45.0,130.0,263.0
Intel Pentium G870,32.0,65.0,131.0
Intel Core i5-4440S,22.0,65.0,177.0
Intel Xeon L5508,45.0,38.0,263.0
AMD Phenom II X4 955 (95W),45.0,95.0,258.0
AMD A8-3500M,32.0,35.0,228.0
Intel Pentium 4 HT 570,90.0,115.0,109.0
Intel Core i7-980X,32.0,130.0,239.0
AMD Ryzen Threadripper 2950X,12.0,180.0,213.0
AMD A8-6600K,32.0,100.0,246.0
AMD A8-3800,32.0,65.0,228.0
AMD Athlon XP 3200+,130.0,77.0,101.0
AMD Athlon 64 2600+,65.0,15.0,77.0
Intel Core i3-4360T,22.0,35.0,177.0
Intel Xeon W3690,32.0,130.0,239.0
AMD Athlon 650,180.0,38.0,120.0
AMD Sempron 3100+,130.0,62.0,144.0
AMD FX-6330,32.0,125.0,315.0
AMD Athlon 64 FX-53,130.0,89.0,193.0
Intel Core 2 Extreme X9100,45.0,44.0,107.0
Intel Atom E645CT,45.0,4.0,26.0
Intel Core 2 Quad Q9400S,45.0,65.0,82.0
Intel Core i7-4910MQ,22.0,47.0,177.0
Intel Atom N450,45.0,6.0,66.0
Intel Pentium G620T,32.0,35.0,131.0
AMD Athlon X4 940,28.0,65.0,246.0
AMD Athlon XP 1700+,180.0,64.0,150.0
Intel Core i5-8350U,14.0,15.0,123.0
Intel Xeon E3-1245,32.0,95.0,216.0
Intel Core 2 Solo ULV SU3300,45.0,5.0,107.0
Intel Core i5-8400H,14.0,45.0,126.0
Intel Pentium 4 1.7,180.0,64.0,217.0
AMD FX-8120,32.0,125.0,315.0
AMD Ryzen 5 4500U,7.0,25.0,156.0
Intel Core i5-650,32.0,73.0,81.0
Intel Pentium 4-M 1.80,130.0,30.0,131.0
Intel Celeron G440,32.0,35.0,131.0
Intel Core Duo T2300,65.0,31.0,90.0
Intel Xeon W3505,45.0,130.0,263.0
AMD A6-6400K,32.0,65.0,246.0
Intel Xeon E3-1270,32.0,80.0,216.0
AMD Athlon 64 FX-55,130.0,104.0,193.0
AMD A4-3330MX,32.0,45.0,228.0
AMD Phenom II X4 955 BE,45.0,125.0,258.0
AMD Opteron 142,130.0,85.0,193.0
AMD Opteron 240,130.0,85.0,193.0
AMD Sempron 2200+,130.0,62.0,80.0
Intel Core i5-3210M,22.0,35.0,118.0
Intel Pentium B940,32.0,35.0,131.0
Intel Core i3-3220,22.0,55.0,94.0
AMD EPYC 7282,7.0,120.0,74.0
AMD Athlon 64 X2 5200+,65.0,65.0,126.0
Intel Pentium 4 HT EE 3.40,130.0,110.0,237.0
Intel Pentium U5400,32.0,18.0,81.0
Intel Pentium 4 2.66,130.0,110.0,146.0
AMD Ryzen 7 3800X,7.0,105.0,74.0
AMD Athlon 1000,180.0,54.0,120.0
Intel Pentium E5500,45.0,65.0,82.0
Intel Xeon 3.2,90.0,135.0,169.0
Intel Xeon E3-1275 v2,22.0,77.0,160.0
AMD Athlon XP 2800+,130.0,74.0,80.0
AMD Ryzen 7 PRO 1700X,14.0,95.0,192.0
Intel Xeon E3-1240 v2,22.0,69.0,160.0
Intel Core 2 Duo E7400,45.0,65.0,82.0
AMD Athlon 64 3700+,90.0,89.0,115.0
AMD Ryzen 5 3550H,12.0,35.0,210.0
AMD Ryzen 7 2700E,12.0,65.0,192.0
Intel Core i3-550,32.0,73.0,81.0
Intel Xeon E5504,45.0,80.0,263.0
AMD EPYC 7302P,7.0,155.0,74.0
Intel Core i5-3470,22.0,77.0,8.0
AMD Athlon II X4 651K,32.0,100.0,228.0
AMD A8-4555M,32.0,19.0,246.0
AMD Athlon XP 2700+,130.0,68.0,80.0
Intel Pentium 4-M 2.40,130.0,35.0,131.0
AMD Athlon XP 2100+,130.0,62.0,80.0
AMD Opteron 4310 EE,32.0,35.0,315.0
AMD Phenom II X4 955 (125W),45.0,125.0,258.0
Intel Core i3-540,32.0,73.0,81.0
AMD Phenom X4 9850 (125W),65.0,125.0,285.0
Intel Celeron 420,65.0,35.0,77.0
AMD Athlon 64 FX-55,90.0,104.0,115.0
AMD A6-3420M,32.0,35.0,228.0
Intel Pentium G3440,22.0,54.0,177.0
Intel Core i3-2367M,32.0,17.0,149.0
AMD Opteron 846,130.0,89.0,193.0
Intel Celeron D 325,90.0,73.0,109.0
Intel Celeron 220,65.0,19.0,77.0
Intel Core 2 Quad Q9550,45.0,95.0,107.0
Intel Core i7-4600U,22.0,15.0,118.0
AMD Ryzen Threadripper 3960X,7.0,280.0,74.0
AMD Athlon 64 X2 5000+,90.0,89.0,220.0
AMD FX-8300,32.0,95.0,315.0
AMD Phenom X3 8250e,65.0,65.0,285.0
Intel Xeon L5638,32.0,60.0,239.0
Intel Core 2 Quad Q8200S,45.0,65.0,82.0
AMD EPYC 7352,7.0,155.0,74.0
Intel Atom N2800,32.0,7.0,66.0
Intel Pentium 4 1.7,180.0,64.0,217.0
AMD Athlon 64 3000+,130.0,89.0,144.0
Intel Core i7-860,45.0,95.0,296.0
Intel Core i7-875K,45.0,95.0,296.0
AMD Ryzen 3 3300U,12.0,15.0,210.0
Intel Atom D2500,32.0,10.0,66.0
AMD Athlon 64 X2 3800+,90.0,89.0,156.0
Intel Core i3-2330E,32.0,35.0,149.0
AMD Ryzen 5 4600H,7.0,54.0,156.0
AMD Ryzen 3 PRO 2300U,14.0,15.0,246.0
AMD E-240,40.0,18.0,75.0
Intel Core i5-540M,32.0,35.0,81.0
AMD Opteron 142,130.0,82.0,193.0
Intel Xeon E5606,32.0,80.0,239.0
AMD Athlon 64 3000+,90.0,67.0,83.0
Intel Core i5-3360M,22.0,35.0,118.0
Intel Core Solo ULV U1300,65.0,5.0,90.0
AMD Sempron 3500+,90.0,62.0,103.0
AMD Opteron 844,130.0,82.0,193.0
Intel Celeron 2961Y,22.0,12.0,118.0
Intel Xeon W5590,45.0,130.0,263.0
AMD Sempron 3000+,90.0,62.0,84.0
Intel Core i3-3217U,22.0,17.0,118.0
AMD Ryzen 9 5980HS,7.0,35.0,156.0
AMD Opteron 140,130.0,85.0,193.0
Intel Pentium 2117U,22.0,17.0,118.0
AMD FX-4300,32.0,95.0,315.0
AMD EPYC 7351,14.0,170.0,213.0
AMD Ryzen 7 2700X 50th Anniversary,12.0,105.0,192.0
Intel Pentium M 750,90.0,27.0,84.0
AMD Athlon II X2 210e,45.0,45.0,117.0
Intel Pentium P6200,32.0,35.0,81.0
Intel Xeon E3-1230 v2,22.0,69.0,160.0
Intel Core i7-4600M,22.0,37.0,118.0
Intel Core 2 Duo T7400,65.0,35.0,143.0
AMD Phenom II X4 945 (125W),45.0,125.0,258.0
AMD Ryzen 3 2200U,14.0,15.0,246.0
AMD Turion 64 ML-30,90.0,35.0,125.0
Intel Core i5-3320M,22.0,35.0,118.0
Intel Core i7-4860EQ,22.0,47.0,264.0
Intel Atom Z612,45.0,1.0,65.0
AMD Opteron 4332 HE,32.0,65.0,315.0
Intel Pentium D 820,90.0,130.0,206.0
Intel Xeon 2.8,90.0,135.0,135.0
AMD EPYC 7262,7.0,155.0,74.0
AMD Athlon XP 2600+ DTR,130.0,68.0,101.0
Intel Core i7-9850H,14.0,45.0,149.0
AMD Ryzen 9 4900H,7.0,54.0,156.0
Intel Core 2 Duo E6550,65.0,65.0,143.0
AMD Athlon 64 X2 5000+ EE,90.0,65.0,220.0
Intel Xeon E3-1275,32.0,95.0,216.0
NVIDIA GeForce MX150 GP107,14.0,25.0,132.0
ATI Radeon HD 4350 AGP,55.0,20.0,73.0
ATI Radeon X700 AGP,110.0,44.0,156.0
ATI Radeon HD 2900 PRO,80.0,200.0,420.0
NVIDIA ION,65.0,20.0,144.0
AMD Wii U GPU,40.0,33.0,146.0
